event_id,match_folder,family,D,T,B,C,V,D_distance,D_angle,D_pressure,D_lane,D_keeper_proxy,B_shoulder_hip,B_torso_lean,B_knee_stability,C_contact_near_ankle,C_plant_forward,C_plant_lateral,C_foot_path_stability,V_exit_speed,V_launch_angle,Q,technique_score,technique_q,technique_mechanics_score,technique_mechanics_q,technique_mechanics_band,positioning_score,positioning_q,shot_geometry_score,shot_geometry_q,receiving_pressure_score,receiving_pressure_q,arrival_receiving_score,arrival_receiving_q,approach_prep_score,approach_prep_q,placement_score,placement_q,strike_output_score,strike_output_q,strike_quality_score,strike_quality_q,strike_quality_band,decision_quality_score,decision_quality_q,decision_quality_band,carry_progression_score,carry_progression_q,carry_progression_band,P1_score,P1_q,P2_score,P2_q,P3_score,P3_q,P4_score,P4_q,P4_mech_score,P4_mech_q,P4_strike_score,P4_strike_q,P5_score,P5_q,P6_score,P6_q,legacy_Q,goal_plane_y_m,goal_plane_z_m,blocked_flight_flag,initial_ball_speed_m_s,initial_goal_alignment_score,goal_plane_lateral_score,goal_plane_vertical_score,trajectory_flatness_score,technique_P2,technique_P3,technique_P4,technique_P4_mech,technique_P4_strike,technique_P5,phase_P1_start,phase_P1_end,phase_P1_available,phase_P2_start,phase_P2_end,phase_P2_available,phase_P3_start,phase_P3_end,phase_P3_available,phase_P4_start,phase_P4_end,phase_P4_available,phase_P5_start,phase_P5_end,phase_P5_available,phase_P6_start,phase_P6_end,phase_P6_available,contact_frame,biomech_frame,physics_exit_frame,shot_direction_x,shot_direction_y,ball_z_at_contact,ball_exit_speed_m_s,launch_angle_deg,position_delta_jump_m_s,parquet_velocity_jump_m_s,parquet_exit_speed_m_s,foot_velocity_into_ball_m_s,foot_speed_m_s,foot_velocity_into_ball_score,foot_peak_velocity_at_contact,foot_peak_velocity_score,knee_peak_angular_velocity_dps,knee_peak_angular_velocity_score,non_kicking_arm_abduction_deg,non_kicking_arm_abduction_score,proximal_distal_sequencing_score,plant_knee_lateral_track_stdev_m,ball_to_foot_speed_ratio,ball_to_foot_speed_ratio_score,shot_value,best_pass_option_value,best_pass_option_player_id,best_pass_option_distance_m,best_pass_option_lane_score,best_pass_option_pressure_score,best_pass_pitch_control,shot_pitch_control,pass_value_margin,decision_context_source,better_pass_available,additive_score,bottleneck_score,gate_score,ear_score,weakest_constraint,R_exec,bio_execution,xG,shot_result,T_sync,T_foot_path,T_torso,D_keeper,B_torso,B_knee,C_foot_path,approach_speed_m_s,approach_angle_deg,prep_ball_forward_m,prep_ball_lateral_m,initial_ball_velocity_x_m_s,initial_ball_velocity_y_m_s,initial_ball_velocity_z_m_s,distance_context_score,angle_context_score,pressure_context_score,defenders_lane_score,defenders_lane_q,keeper_proxy_score,keeper_proxy_q,previous_event_type_score,receiver_is_shooter_score,time_to_shot_context_score,ball_height_context_score,family_context_affordance_score,approach_speed_score,approach_angle_score,prep_touch_offset_score,touch_timing_score,trunk_lean_approach_score,plant_forward_score,plant_lateral_score,shoulder_hip_score,com_over_plant_foot_score,ankle_rigidity_score,position_delta_jump_score,exit_speed_score,launch_angle_score,kpi_outcome_weak_score,initial_velocity_q,projection_q,valid_p6_ball_ratio,outcome_q,finishing_execution_index
18902400001669,Bayern_Hamburg,dead_ball,0.5423318181818182,0.6043449553637137,0.6113280698811453,0.2416985391404442,0.6764778883612466,0.635909090909091,0.43075,0.73,0.8,0.115,0.0679386681218457,0.8462407095293639,0.919804831992226,6.533701520923417e-83,0.0,0.0,0.966794156561777,1.0,0.3529557767224931,0.0,55.54943698248781,0.3818251920186641,,0.3898826483075024,insufficient_confidence,56.645432916891195,0.7137620821819131,56.645432916891195,0.7137620821819131,85.6,0.76,85.6,0.76,50.0,0.0,58.41435410987752,0.7320841095458697,79.2486639172394,0.4698079725234896,,0.4495550684098917,insufficient_confidence,14.90061544450432,0.85,ok,,0.0,insufficient_confidence,58.652019500269425,0.7137620821819131,50.0,0.0,46.990661164705195,0.3720260272739135,46.42960676555056,0.2470260272739134,38.01594714627588,0.2470260272739134,54.84326638482524,0.2470260272739134,87.10274868846865,0.6666666666666666,66.57377558594918,0.6520841095458699,0.0,-0.3197864421545162,5.490818230457998,False,29.16465915357777,0.999791371266078,0.5436866724254803,0.0,,,0.4699066116470519,0.4642960676555056,0.3801594714627588,0.5484326638482524,0.8710274868846866,3675622,3675574,False,3675622,3675611,False,3675622,3675623,True,3675623,3675627,True,3675627,3675650,True,3675650,3675700,True,3675625.0,3675628.0,3675626.0,-0.9109714499469088,0.4124694138740794,0.8547685146331787,29.90767876306156,22.64654781471274,24.33006070491446,0.0,29.444591897847115,5.727837699538977,8.493537336408878,0.3727837699538977,,0.0,,0.0,,1.0,,,3.5212276791740953,0.3484654010323809,0.0536,0.7264863142145069,DFL-OBJ-J01N5U,16.344046706301953,0.6666666666666667,1.0,0.719717466331749,0.2857850307255083,0.672886314214507,skeleton_pitch_control,True,0.0,0.0,0.0,36.2249079234454,C,0.5740504545454546,0.4949876978179202,0.0536,shotWide,0.0,0.966794156561777,0.8462407095293639,0.115,0.8462407095293639,0.919804831992226,0.966794156561777,,,,,-24.531841278076172,11.012840270996094,11.290857195854189,0.66625,0.43075,0.73,0.8,0.8,0.2915288611260793,0.55,1.0,1.0,0.7,0.0,0.7,0.5,0.5,0.5,0.7,0.5,0.0,0.0,0.0,0.7437825809944271,0.4038906265847515,0.8331845774961117,0.9535921751987648,1.0,0.2,0.3845260272739135,0.85,1.0,0.2,39.479328440620016
18909700000246,Dortmund_Stuttgart,header,0.7518712121212121,0.6608685655770935,0.9353646911973652,0.2456514241828201,0.7411367598062913,0.9022727272727272,1.0,0.7033333333333334,1.0,0.15375,0.8060940735920957,1.0,1.0,8.340503218647e-67,0.0,0.0,0.9826056967312804,1.0,0.4822735196125827,0.0,48.30710117620213,0.4930325,48.69013775524592,0.4927874999999999,ok,74.10730381541782,0.7323750000000002,74.10730381541782,0.7323750000000002,57.31666666666667,0.76,57.31666666666667,0.76,56.6644020438107,0.5539999999999999,62.864066957454725,0.70140625,68.80178978153225,0.5836484375000001,,0.62140625,insufficient_confidence,18.170000000000005,0.85,ok,,0.0,insufficient_confidence,68.66527429750232,0.7323750000000002,56.6644020438107,0.5539999999999999,45.5498625757419,0.371875,22.78332908948262,0.5375,22.78332908948262,0.5375,,0.0,92.75676747316416,0.5499999999999999,67.70783254876626,0.62140625,0.0,1.454508183261083,5.057250520837899,False,28.36594917261582,0.9943363472501756,0.6987033037241916,0.0,,0.566644020438107,0.4554986257574189,0.2278332908948262,0.2278332908948262,,0.9275676747316416,2828087,2828078,False,2828087,2828115,True,2828116,2828127,True,2828127,2828131,True,2828131,2828154,True,2828154,2828204,True,2828129.0,2828132.0,2828130.0,0.7802756561996985,-0.6254357683584543,0.6707176566123962,30.980682025826795,18.120426813559607,25.103875116766037,0.0,29.82043132119554,0.2068204652408113,0.8201791530029953,,,,,0.0,,1.0,,,37.773066911533235,,0.0295,0.6666611275282944,DFL-OBJ-0028RM,9.20319974348648,0.3333333333333333,0.6046446580570752,0.5250136511766618,0.19491839017003,0.6371611275282945,skeleton_pitch_control,True,0.0,0.0,0.0,73.44265969694025,C,0.5107094696969696,0.6551194614640596,0.0295,shotWide,0.0,0.9826056967312804,1.0,0.15375,1.0,1.0,0.9826056967312804,1.3767545119935969,15.774689337354488,-26.832017232655225,9.8493111854556,20.597171783447266,-16.7816162109375,9.93785411119461,0.9104166666666668,1.0,0.7033333333333334,1.0,0.8,0.0383333333333333,0.55,1.0,0.25,0.4,0.2872940964168972,0.8220000000000001,1.0,1.0,0.0,0.4,0.9780862177499112,0.0,0.0,,0.5177688990839517,,0.8683579598530017,0.9092193984786568,1.0,0.2,0.296875,0.85,1.0,0.2,64.02365977837675
18909700000264,Dortmund_Stuttgart,carry_self_created,0.4712878787878788,0.918444180488773,0.8094967804395733,0.6997134862289256,0.8842715244906414,0.2422727272727272,0.22875,0.7666666666666667,0.8,0.31875,0.4284903413187199,1.0,1.0,0.8147553435738953,0.8932266235351562,0.235539436340332,0.8553325414663189,1.0,0.7685430489812828,0.7366862666418739,80.2678198932905,0.7926703324391747,80.94072305369654,0.7904543807830058,ok,44.9025,0.7290520644584414,44.9025,0.7290520644584414,85.43333333333332,0.76,85.43333333333332,0.76,80.38792517171818,0.7293333333333335,26.3179620418068,0.8257008677097879,59.98220654444941,0.5799607251574656,53.05114179777066,0.5944008057305172,ok,13.739166666666671,0.85,ok,50.0,0.7999999999999999,ok,61.32149999999999,0.7290520644584414,80.38792517171818,0.7293333333333335,80.39608010501044,0.8638016114610345,80.05438953053827,0.7388016114610345,82.02508393376942,0.7388016114610345,78.08369512730712,0.7388016114610345,80.27465434808201,0.8166666666666668,28.01858846823419,0.45,0.7366862666418739,,,True,12.861591246645313,7.61489491308009e-10,,,,0.8038792517171818,0.8039608010501045,0.8005438953053827,0.8202508393376942,0.7808369512730713,0.8027465434808201,2832239,2832311,True,2832312,2832348,True,2832349,2832360,True,2832360,2832364,True,2832364,2832387,True,2832387,2832437,True,2832362.0,2832361.0,2832362.0,0.6518691169761048,-0.7583314936970463,-0.0644953399896621,30.70487133160996,8.1009932856551,17.971586237370673,0.004935505137797,28.90045910972068,11.996738065540455,12.361096794417428,0.9996738065540456,,1.0,,1.0,,0.2288978725336917,,,2.483992467842904,0.8950094151963697,0.0277,0.5866897988011901,DFL-OBJ-J01BSN,15.128376648353935,0.6666666666666667,0.6724610887877805,0.5926719089048503,0.4962144991496217,0.5589897988011902,skeleton_pitch_control,True,56.11446422189145,49.79669053182695,55.1487989991069,82.54223020839805,D,0.557467803030303,0.7860275762760601,0.0277,blockedShot,0.9,0.8553325414663189,1.0,0.31875,1.0,1.0,0.8553325414663189,5.43469135732215,29.83292001076424,0.2647661063337264,-0.701995861298338,-11.643791198730469,-5.453729629516602,0.3154188394546509,0.3054166666666665,0.22875,0.7666666666666667,0.8,0.8,0.2583333333333333,0.55,0.7,1.0,0.92,0.0,0.8006666666666666,0.5326543213389252,1.0,1.0,0.92,1.0,0.3229064941406251,0.0,1.0,0.603570045989118,0.8604341872810539,0.5441630107895761,0.047866180369184,1.0,0.35,0.6763016114610345,0.0,1.0,0.2,35.119484297058726
18909700000354,Dortmund_Stuttgart,open_play,0.6033636363636365,0.6373549914796944,0.8648071819246406,0.2280162436097708,0.9423411632582136,0.7218181818181819,0.515,0.78,0.8,0.2,0.6263031102618821,1.0,0.9681184355120396,9.036203266041703e-32,0.0,0.0,0.9120649744390832,1.0,0.8846823265164273,0.0,45.066386299657694,0.3766290735376685,,0.3917341397135492,insufficient_confidence,64.6632996639542,0.7659159470592954,64.6632996639542,0.7659159470592954,68.60000000000001,0.76,68.60000000000001,0.76,41.67651406030619,0.554,59.77664456663236,0.621945441182822,69.49807302680571,0.385932089375317,,0.3733835972941411,insufficient_confidence,16.10159719141145,0.85,ok,,0.0,insufficient_confidence,69.08891705699311,0.7659159470592954,41.67651406030619,0.554,66.45501826432344,0.3728986764823835,31.293639303205005,0.2478986764823835,39.59939914563681,0.2478986764823835,22.987879460773204,0.2478986764823835,42.40631993355154,0.5499999999999999,68.00578898102462,0.4988685181058988,0.0,,,False,26.189719546016136,0.3605956453065024,,,,0.4167651406030619,0.6645501826432344,0.31293639303205,0.3959939914563681,0.229878794607732,0.4240631993355154,2846063,2846105,True,2846106,2846142,True,2846143,2846154,True,2846154,2846158,True,2846158,2846181,True,2846181,2846231,True,2846156.0,2846159.0,2846159.0,0.2185180743217691,0.9758329012667618,-0.0307018980383873,28.406857220887755,4.036118571925045,18.643333703425263,0.0,27.090963942845672,0.0,5.820000841282715,0.0,,0.0612283019367041,,0.0028230538680809,,1.0,,,4.880902597022125,0.0,0.0509,0.7019287295231988,DFL-OBJ-002G41,13.378430048061258,0.6666666666666667,0.4102387546874729,0.536513389069466,0.2351138953148544,0.6510287295231989,skeleton_pitch_control,True,0.0,0.0,0.0,70.7168013862326,C,0.5329909090909091,0.6574371497811509,0.0509,shotWide,0.0,0.9120649744390832,1.0,0.2,1.0,0.9681184355120396,0.9120649744390832,3.953528810001904,67.3999048830924,-12.490725707336848,10.67664047488232,4.224586486816406,25.81186294555664,1.3423897325992584,0.7450000000000001,0.515,0.78,0.8,0.8,0.402899297852861,0.55,1.0,1.0,0.0999999999999999,0.385962039232254,0.868,1.0,0.0,0.0,0.0999999999999999,1.0,0.0,0.0,1.0,0.6575208290677754,1.0,0.5746969865193301,0.788317752556452,1.0,0.2,0.2978986764823835,0.0,1.0,0.2,24.32089674357716
18909700000381,Dortmund_Stuttgart,carry_self_created,0.6248954545454547,0.9412782165703572,0.6647550928356981,0.7659782364454504,0.3507987846438651,0.7227272727272727,0.533,0.6100000000000001,0.8,0.45875,0.4514124809687672,0.9009872299378758,0.6418655676004514,1.0,0.4815349578857422,0.6095305681228638,0.9728474197731956,0.213717053399788,0.4878805158879422,0.7660956798352181,53.07899716235397,0.8271414060445471,60.28662018667015,0.8282399035115008,ok,65.34333333333335,0.7279645837493476,65.34333333333335,0.7279645837493476,84.7,0.76,84.7,0.76,59.70702219595467,0.7540000000000001,30.88665468629197,0.8688931159867597,50.24588437825963,0.7787560101750591,28.258361487711227,0.7824159898711949,ok,15.528000000000002,0.85,ok,88.49285714285715,0.7999999999999999,ok,69.07266666666668,0.7279645837493476,59.70702219595467,0.7540000000000001,67.2215308886811,0.8616145937336906,51.11777858212477,0.8190157868325534,73.3674225217311,0.8190157868325534,28.86813464251843,0.8190157868325534,27.427548540333696,0.85,27.648588332904016,0.7458161929098365,0.7660956798352181,,,False,11.014570292834556,3.31852833667844e-14,,,,0.5970702219595467,0.672215308886811,0.5111777858212476,0.733674225217311,0.2886813464251843,0.2742754854033369,2850524,2850598,True,2850599,2850635,True,2850636,2850647,True,2850647,2850651,True,2850651,2850674,True,2850674,2850723,True,2850649.0,2850650.0,2850649.0,-0.8795269743756153,0.4758490320949237,0.0241438169032335,12.274341067995762,17.924181943922022,8.12747405338514,0.0,11.543245133867153,13.28493287623412,14.183062461809405,1.0,,0.4861876967479512,,0.5721581105588598,,1.0,,,0.8654224784701303,0.0,0.1406,0.6395424794346661,DFL-OBJ-J01RF2,19.308142455604152,1.0,1.0,0.6973476768498134,0.2389203624871567,0.4989424794346661,skeleton_pitch_control,True,51.90630012772002,40.55069943932689,50.14409051477153,69.45241746329341,V,0.5217188636363636,0.6373919314607448,0.1406,blockedShot,0.95,0.9728474197731956,0.9009872299378758,0.45875,0.9009872299378758,0.6418655676004514,0.9728474197731956,4.916751547426475,45.82077177686057,-0.1310192201600228,0.8397673933801759,0.7406234741210938,-6.041193008422852,9.180208202451468,0.7458333333333333,0.533,0.6100000000000001,0.8,0.8,0.445,0.55,0.7,1.0,1.0,1.0,0.766,0.7916242262867623,0.6393076074379811,0.5464585814197955,1.0,0.2090689671723016,0.0,0.8704978179931642,1.0,0.5398623990876328,0.4321263849275919,0.0967033660629608,0.0,1.0,0.35,0.7565157868325534,0.0,1.0,0.2,5.587333457135379
18909700000470,Dortmund_Stuttgart,open_play,0.4967333333333333,0.9376460809246462,0.6637891217415252,0.7150772065625041,0.8339280795130232,0.405,0.062,0.8466666666666667,1.0,0.17,0.4882651788586912,1.0,0.5031021863658844,0.7768562859907262,0.3392181396484375,0.8812961578369141,0.8629382427739385,1.0,0.6678561590260463,0.7550863641435581,70.49781094661257,0.8293453162076831,66.82402753008562,0.8298992221928487,ok,47.07416666666667,0.7710568752118677,47.07416666666667,0.7710568752118677,87.93333333333334,0.76,87.93333333333334,0.76,65.4771265116931,0.7640000000000001,87.84940609620011,0.8692476581038415,88.56537534944695,0.8116010580906237,85.41528172465415,0.8140847692002661,ok,13.345333333333336,0.85,ok,,0.0,insufficient_confidence,62.72016666666668,0.7710568752118677,65.4771265116931,0.7640000000000001,79.59868708882667,0.8389218802966903,77.13244876259631,0.8389218802966903,71.99422088320253,0.8389218802966903,82.27067664199011,0.8389218802966903,39.62437558781385,0.85,88.5598868073182,0.7892476581038418,0.7550863641435581,-1.1296320692155106,1.413378215393827,False,27.94141096952294,0.9979263945444916,0.6543213209310806,1.0,,0.654771265116931,0.7959868708882667,0.7713244876259632,0.7199422088320253,0.822706766419901,0.3962437558781385,2866821,2866894,True,2866895,2866931,True,2866932,2866943,True,2866943,2866947,True,2866947,2866970,True,2866970,2867020,True,2866945.0,2866944.0,2866946.0,0.3046851160176579,0.9524531379954114,-0.1576194763183593,29.631997721984646,11.62503443408838,18.24887215309456,0.0,28.91213515300267,15.18235576680858,15.582137083867742,1.0,,0.900868101451928,,0.9455292684470322,,1.0,,,1.90166455104947,1.0,0.0215,0.6379701219343816,DFL-OBJ-000280,10.759597773640971,1.0,0.5627164634451809,0.4952242407695426,0.468323682196199,0.6164701219343817,skeleton_pitch_control,True,52.65585419749917,47.11036116494071,51.4992705502676,75.37399925645835,D,0.5561466666666667,0.7157677429831675,0.0215,shotWide,0.95,0.8629382427739385,1.0,0.17,1.0,0.5031021863658844,0.8629382427739385,6.024834952740444,74.6247262879359,0.214817556663322,-0.8696278752189904,8.708953857421875,26.023578643798828,5.258319526910782,0.4545833333333333,0.062,0.8466666666666667,1.0,0.8,0.06,0.55,1.0,1.0,0.7,0.0,0.908,0.2375825236297779,0.0,0.9303721247810096,0.7,1.0,0.0,1.0,1.0,0.6538009328113688,0.0,0.5567669160497527,0.8856339427512745,1.0,0.2,0.7764218802966903,0.85,1.0,0.2,66.4920188789217
18909700000483,Dortmund_Stuttgart,carry_self_created,0.5286242424242424,0.9359863676212826,0.827604385320052,0.7187424079665883,0.74018766958196,0.4404545454545455,0.38975,0.7866666666666666,0.8,0.22625,0.4828131559601559,1.0,1.0,0.7313089680283845,0.9915552139282228,0.2441463470458984,0.9079591028638478,0.8362035492409735,0.6441717899229467,0.7394577842833777,59.635566345273105,0.7971377747110924,57.89402167224159,0.7995734734874356,ok,53.672016823167866,0.7269209317017908,53.672016823167866,0.7269209317017908,81.03333333333333,0.76,81.03333333333333,0.76,67.45082514127103,0.7293333333333335,87.30215771145461,0.8593081523906703,78.93830363180399,0.7933549654600165,78.00114475480355,0.7949157224677215,ok,15.112593375066991,0.85,ok,36.478571428571435,0.7999999999999999,ok,66.16844679186762,0.7269209317017908,67.45082514127103,0.7293333333333335,65.57747493305651,0.8105232925447725,67.72221647484136,0.8105232925447725,62.600555778057576,0.8105232925447725,72.84387717162514,0.8105232925447725,30.964804494069163,0.8166666666666668,83.15841233798196,0.7793081523906705,0.7394577842833777,-1.0981905463677597,1.259757866016661,False,24.1413167193657,0.982049865163804,0.6500260309245574,1.0,,0.6745082514127102,0.655774749330565,0.6772221647484136,0.6260055577805758,0.7284387717162514,0.3096480449406916,2870047,2870119,True,2870120,2870156,True,2870157,2870168,True,2870168,2870172,True,2870172,2870195,True,2870195,2870245,True,2870170.0,2870169.0,2870173.0,0.8968582271181798,-0.4423181213226917,-0.0820030122995376,24.72407098481947,12.453987352696869,15.280470649324696,0.0,24.511311464622587,10.388117669141186,10.575132194491283,0.8388117669141186,,0.5052503024166523,,0.7162701190986843,,0.1023917476078395,,,2.337944389735245,1.0,0.0817,0.6745481324399729,DFL-OBJ-J01BSN,8.75162150829509,1.0,0.7199868452958506,0.594693784203529,0.3243595743149426,0.5928481324399729,skeleton_pitch_control,True,56.347637964067935,52.50739121707977,55.69952575678884,81.95727230785138,D,0.5501418939393939,0.7720193500987214,0.0817,otherShot,0.9,0.9079591028638478,1.0,0.22625,1.0,1.0,0.9079591028638478,5.0962855881769915,97.98231444475704,0.0834740755543771,-0.6493055457241333,21.09413146972656,-10.678577423095703,4.879423603415489,0.4870833333333334,0.38975,0.7866666666666666,0.8,0.8,0.3351900104334133,0.55,0.7,1.0,0.7600000000000001,0.0,0.872,0.7018572059115042,0.0,0.8543425944429714,0.7600000000000001,1.0,0.7837791442871094,0.0,1.0,0.4539564297956192,0.0,0.4218395749693043,0.6745175955203168,1.0,0.35,0.7480232925447725,0.85,1.0,0.2,56.45369077826585
18909700000527,Dortmund_Stuttgart,open_play,0.3523696969696969,0.9524248409193028,0.8808803311865988,0.8019982075632563,0.8152568102264809,0.3331818181818181,0.362,0.7166666666666667,0.1999999999999999,0.15,0.6426409935597963,1.0,1.0,1.0,0.865565299987793,0.4351530075073242,0.9072745227579084,1.0,0.6305136204529618,0.7707541999375475,77.85151417101446,0.8314003342998908,73.69598333876812,0.8344860247070415,ok,34.25965753631387,0.7740314476742796,34.25965753631387,0.7740314476742796,94.33333333333334,0.76,94.33333333333334,0.76,87.83572573718484,0.7640000000000001,45.71041837343026,0.8515251671499453,91.35564584304144,0.7790676282681142,73.78248132554972,0.7799056795034662,ok,10.397686454128143,0.85,ok,,0.0,insufficient_confidence,51.85704946865369,0.7740314476742796,87.83572573718484,0.7640000000000001,75.39342511576349,0.9132861918569868,85.5143897500936,0.7882861918569868,78.37933650257433,0.7882861918569868,92.64944299761288,0.7882861918569868,52.34914583780168,0.85,54.91551965348658,0.7715251671499456,0.7707541999375475,-5.715678349537316,1.9355093539227233,False,27.8553656583052,0.6478034273406142,0.0,0.580613307596596,,0.8783572573718484,0.7539342511576349,0.855143897500936,0.7837933650257434,0.9264944299761286,0.5234914583780168,2878473,2878546,True,2878547,2878583,True,2878584,2878595,True,2878595,2878599,True,2878599,2878622,True,2878622,2878672,True,2878597.0,2878596.0,2878597.0,0.996557301008702,0.0829068501768798,-0.0556601174175739,32.47819325234191,12.93202328414634,24.07957406521249,0.0,30.139525071903975,12.722422857139325,13.5039637130827,1.0,,0.8130458623203332,,0.671763595475067,,0.2213811378043914,,,2.4050859393880692,0.9936425757649132,0.0403,0.7359987285319557,DFL-OBJ-002G7P,20.629264419672957,1.0,1.0,0.6672421590353294,0.4450770924619983,0.6956987285319557,skeleton_pitch_control,True,56.974305961350034,37.95370189909567,53.48235077275686,81.02189258113302,D,0.6284557575757577,0.8401468837264054,0.0403,shotWide,0.95,0.9072745227579084,1.0,0.15,1.0,1.0,0.9072745227579084,2.8276612972868245,36.45385788409973,0.3065881628949432,-0.8315076657142543,27.18467712402344,0.3723382949829101,6.064329296350479,0.3887499999999999,0.362,0.7166666666666667,0.1999999999999999,0.8,0.0355882801987027,0.55,1.0,1.0,1.0,0.0,0.8151111111111111,1.0,0.9515380705300088,0.9684923342857458,1.0,1.0,0.9698089599609376,0.3124896240234376,1.0,0.5989080472956098,0.1716353817600474,0.8217988211460223,0.8808536476836222,1.0,0.2,0.7257861918569868,0.85,1.0,0.2,45.84024104175225
18909700000559,Dortmund_Stuttgart,carry_self_created,0.4980863636363636,0.918489963900436,0.8109228549333386,0.7532704792882287,0.8652706795463938,0.5481818181818182,0.336,0.76,0.6,0.24625,0.4327685648000158,1.0,1.0,0.8312445995330271,0.8851776123046875,0.3911898136138916,0.9054698917013084,0.8619356008506033,0.8686057582421842,0.7366961289120366,79.71187684703341,0.7749981791304019,80.6082989366381,0.7776400265076793,ok,48.03333333333334,0.72720912983637,48.03333333333334,0.72720912983637,87.7,0.76,87.7,0.76,83.70074393006877,0.7046666666666668,56.07041670095841,0.8530798860682376,76.18766579371095,0.7819216479966933,73.20109019540577,0.7829040659887438,ok,12.962666666666667,0.85,ok,75.39642857142859,0.7999999999999999,ok,61.36266666666666,0.72720912983637,83.70074393006877,0.7046666666666668,81.06257807168454,0.7927282459092502,83.7380421984517,0.7927282459092502,86.14316750993129,0.7927282459092502,81.33291688697207,0.7927282459092502,67.92152648573237,0.7833333333333333,65.06926350383947,0.7730798860682376,0.7366961289120366,1.8066878759782643,-1.5974070366752038,False,24.69448280042291,0.9684000833847272,0.746815283603588,0.0,,0.8370074393006877,0.8106257807168454,0.8373804219845169,0.861431675099313,0.8133291688697207,0.6792152648573238,2894905,2894976,True,2894977,2895013,True,2895014,2895025,True,2895025,2895029,True,2895029,2895052,True,2895052,2895102,True,2895027.0,2895026.0,2895028.0,0.6714303101693865,0.7410677017559472,-0.1498793363571167,25.238712017012062,4.598798461523553,17.73310428783464,0.0,25.1203937820268,15.44909887076087,15.454070737417783,1.0,,0.8133004579625716,,0.6538630347893317,,1.0,,,1.6331432957598326,1.0,0.0655,0.7002332501961764,DFL-OBJ-002G7P,23.618682899213347,1.0,1.0,0.7279498977172753,0.2250167095050408,0.6347332501961764,skeleton_pitch_control,True,57.297024648621544,52.01454913592573,56.5372217433617,83.4906521968211,D,0.5616365909090909,0.8016140883801612,0.0655,blockedShot,0.85,0.9054698917013084,1.0,0.24625,1.0,1.0,0.9054698917013084,5.189067692337169,17.74070297689684,0.6681096740384005,0.5474067277547991,16.16687774658203,18.64337921142578,0.934856291860342,0.5858333333333334,0.336,0.76,0.6,0.8,0.1616666666666666,0.55,0.7,1.0,1.0,0.0,0.856,0.6554661538314157,1.0,1.0,1.0,1.0,0.2907104492187501,0.1718074035644532,1.0,0.6262213260592001,0.9157813516208376,0.5333229221743018,0.7052490444679397,1.0,0.35,0.7302282459092502,0.85,1.0,0.2,55.65802094507217
18909700000563,Dortmund_Stuttgart,volley,0.50255,0.6571422241558309,0.7273229632370519,0.2428566681168731,0.7470867283957426,0.4199999999999999,0.424,1.0,0.6,0.06875,0.2918754293475861,1.0,0.89009346036357,8.330420348252127e-61,0.0,0.0,0.9714266724674928,1.0,0.4941734567914853,0.0,38.75034778010889,0.333125,,0.34546875,insufficient_confidence,50.89868912509844,0.7344999999999998,50.89868912509844,0.7344999999999998,51.24999999999999,0.76,51.24999999999999,0.76,0.0,0.25,34.9731812952493,0.6213942307692308,57.005877849679734,0.3851682692307692,,0.3725961538461538,insufficient_confidence,14.044000000000004,0.85,ok,,0.0,insufficient_confidence,47.64358799018112,0.7344999999999998,0.0,0.25,54.85323751706017,0.371875,40.51487443902636,0.246875,40.21955510525254,0.246875,40.81019377280018,0.246875,57.86875250543157,0.5499999999999999,46.74001811258561,0.4983173076923077,0.0,,,False,15.315213445437058,0.000891591912306,,,,0.0,0.5485323751706017,0.4051487443902636,0.4021955510525253,0.4081019377280018,0.5786875250543158,2895129,2895084,False,2895129,2895121,False,2895129,2895133,True,2895133,2895137,True,2895137,2895160,True,2895160,2895210,True,2895135.0,2895138.0,2895135.0,-0.4204164563053315,0.9073312533290512,0.5736104846000671,36.1348039480371,17.703929012298016,31.048181812844813,15.482489148602316,20.039891661047875,2.3240775091200736,6.740404811699021,0.0324077509120073,,0.0,,0.0,,1.0,,,5.360924893608694,0.0,0.0388,0.7624481247969833,DFL-OBJ-002G7P,21.71821631474826,1.0,1.0,0.5790152418583906,0.7888276153630621,0.7236481247969833,skeleton_pitch_control,True,0.0,0.0,0.0,54.090876669036184,C,0.5389225,0.5617125129767275,0.0388,blockedShot,0.0,0.9714266724674928,1.0,0.06875,1.0,0.89009346036357,0.9714266724674928,,,,,-7.133293151855469,-8.387088775634766,10.645592212677002,0.4683333333333332,0.424,1.0,0.6,0.8,0.0,0.55,0.7,0.55,0.0,0.2630711583530202,0.3578426950118121,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.8756262880427583,0.7098229092471615,1.0,1.0,0.2952896358576143,1.0,0.35,0.296875,0.0,1.0,0.2,47.33676975945018
