event_id,match_folder,candidate_rank,candidate_frame,frame_offset,inferred_foot,nearest_part,foot_ball_distance_m,ball_speed_m_s,previous_ball_speed_m_s,velocity_jump_m_s,position_delta_speed_m_s,previous_position_delta_speed_m_s,position_delta_jump_m_s,parquet_ball_speed_m_s,previous_parquet_ball_speed_m_s,parquet_velocity_jump_m_s,distance_cost,anchor_cost,jump_credit,total_contact_cost,top1_top2_cost_gap,selected,selected_by
18902400000231,Bayern_Hamburg,3,3368125,-4,left,left_ankle,0.3521306513834471,5.097815907994733,4.536395341536866,0.5614205664578673,5.097815907994733,4.536395341536866,0.5614205664578673,4.815640049083758,4.7425004029698865,0.07313964611387114,0.3521306513834471,0.48,0.011228411329157346,0.8209022400542898,0.025760886910518532,False,cost
18902400000231,Bayern_Hamburg,4,3368128,-1,left,left_ankle,0.7054844431875184,24.388362664754528,24.76185089760287,0.0,24.388362664754528,24.76185089760287,0.0,24.56914445448743,4.846087213391148,19.72305724109628,0.7054844431875184,0.12,0.0,0.8254844431875183,0.025760886910518532,False,cost
18902400000231,Bayern_Hamburg,5,3368124,-5,right,right_ankle,0.3583464082811803,4.536395341536866,4.94893370925025,0.0,4.536395341536866,4.94893370925025,0.0,4.7425004029698865,5.099915229062113,0.0,0.3583464082811803,0.6,0.0,0.9583464082811803,0.025760886910518532,False,cost
18902400000339,Bayern_Hamburg,1,3383376,-3,left,left_toe,0.3485012547644634,26.336098598885542,6.293403091830884,20.04269550705466,26.336098598885542,6.293403091830884,20.04269550705466,4.614164720979969,4.623983217353182,0.0,0.3485012547644634,0.36,0.2,0.5085012547644634,0.09679631594275828,True,position_delta_jump
18902400000339,Bayern_Hamburg,2,3383375,-4,left,left_ankle,0.17651947814756774,6.293403091830884,3.732307719813584,2.5610953720173,6.293403091830884,3.732307719813584,2.5610953720173,4.623983217353182,3.812825415586249,0.8111578017669325,0.17651947814756774,0.48,0.051221907440346,0.6052975707072217,0.09679631594275828,False,cost
18902400000339,Bayern_Hamburg,3,3383377,-2,left,left_toe,0.6172062479608521,24.88588630220233,26.336098598885542,0.0,24.88588630220233,26.336098598885542,0.0,25.610934739601287,4.614164720979969,20.99677001862132,0.6172062479608521,0.24,0.0,0.8572062479608521,0.09679631594275828,False,cost
18902400000339,Bayern_Hamburg,4,3383374,-5,left,left_ankle,0.38264416119871014,3.732307719813584,3.9106433435025716,0.0,3.732307719813584,3.9106433435025716,0.0,3.812825415586249,4.139888828319172,0.0,0.38264416119871014,0.6,0.0,0.9826441611987101,0.09679631594275828,False,cost
18902400000339,Bayern_Hamburg,5,3383378,-1,left,left_toe,1.0160353346864672,26.596611446229026,24.88588630220233,1.7107251440266964,26.596611446229026,24.88588630220233,1.7107251440266964,25.73260792225498,25.610934739601287,0.12167318265369431,1.0160353346864672,0.12,0.03421450288053393,1.1018208318059333,0.09679631594275828,False,cost
18902400000398,Bayern_Hamburg,1,3393800,9,right,right_toe,1.3799108786168839,23.267636695219107,3.4877349923915952,19.779901702827512,23.267636695219107,3.4877349923915952,19.779901702827512,0.19891194261392758,0.03153944864401304,0.16737249396991455,1.3799108786168839,1.08,0.2,2.259910878616884,-1.6406578116074866,True,position_delta_jump
18902400000398,Bayern_Hamburg,2,3393787,-4,right,right_toe,0.25733512376825324,13.877760914737813,7.973658076795015,5.904102837942798,13.877760914737813,7.973658076795015,5.904102837942798,10.820791183016137,6.9191747391236635,3.9016164438924736,0.25733512376825324,0.48,0.11808205675885595,0.6192530670093973,-1.6406578116074866,False,cost
18902400000398,Bayern_Hamburg,3,3393788,-3,right,right_toe,0.37213973383857607,14.012269755383365,13.877760914737813,0.13450884064555169,14.012269755383365,13.877760914737813,0.13450884064555169,13.929938910485262,10.820791183016137,3.109147727469125,0.37213973383857607,0.36,0.002690176812911034,0.7294495570256649,-1.6406578116074866,False,cost
18902400000398,Bayern_Hamburg,4,3393790,-1,right,right_toe,0.6207261709973309,13.315290242098229,13.56628681597899,0.0,13.315290242098229,13.56628681597899,0.0,13.437889544273274,13.786428146430508,0.0,0.6207261709973309,0.12,0.0,0.7407261709973308,-1.6406578116074866,False,cost
18902400000398,Bayern_Hamburg,5,3393786,-5,right,right_toe,0.18452001754353992,7.973658076795015,5.914423017428698,2.0592350593663173,7.973658076795015,5.914423017428698,2.0592350593663173,6.9191747391236635,5.819122064403479,1.1000526747201844,0.18452001754353992,0.6,0.041184701187326346,0.7433353163562135,-1.6406578116074866,False,cost
18902400000439,Bayern_Hamburg,1,3411232,-5,right,right_ankle,0.253321512512034,19.544419319610085,3.3967952763321185,16.14762404327797,19.544419319610085,3.3967952763321185,16.14762404327797,3.506169955582837,3.49377298084562,0.012396974737217015,0.253321512512034,0.6,0.2,0.653321512512034,0.03351541843480177,True,position_delta_jump
18902400000439,Bayern_Hamburg,2,3411237,0,right,right_ankle,0.6868369309468357,12.898752312773073,14.44342202924985,0.0,12.898752312773073,14.44342202924985,0.0,13.660103731090054,13.61650645121929,0.04359727987076312,0.6868369309468357,0.0,0.0,0.6868369309468357,0.03351541843480177,False,cost
18902400000439,Bayern_Hamburg,3,3411236,-1,right,right_ankle,0.6949409714230664,14.44342202924985,12.828556335090257,1.6148656941595938,14.44342202924985,12.828556335090257,1.6148656941595938,13.61650645121929,25.581826662582817,0.0,0.6949409714230664,0.12,0.032297313883191875,0.7826436575398745,0.03351541843480177,False,cost
18902400000439,Bayern_Hamburg,4,3411238,1,right,right_ankle,0.7358292677305088,12.53030730577625,12.898752312773073,0.0,12.53030730577625,12.898752312773073,0.0,12.700429342896285,13.660103731090054,0.0,0.7358292677305088,0.12,0.0,0.8558292677305088,0.03351541843480177,False,cost
18902400000439,Bayern_Hamburg,5,3411231,-6,right,right_ankle,0.17803611058689658,3.3967952763321185,3.603146944913926,0.0,3.3967952763321185,3.603146944913926,0.0,3.49377298084562,4.094476337868879,0.0,0.17803611058689658,0.72,0.0,0.8980361105868966,0.03351541843480177,False,cost
18902400000444,Bayern_Hamburg,1,3414003,-2,right,right_ankle,1.7255904472285664,10.575912141461561,11.04020291987613,0.0,10.575912141461561,11.04020291987613,0.0,10.805330854284383,10.910345503152408,0.0,1.7255904472285664,0.24,0.0,1.9655904472285664,0.003972859302699749,True,cost
